customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,AvgMonthlySpend,NumServices,HighRiskContract,AutoPayment,FiberOpticUser,FamilyCustomer,SeniorHighCharges,LongTermCustomer,ServiceValueScore
4568-TTZRT,Male,0,0,0,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.4,181.8,0,0-1 Year,20.200000000000003,0,1,0,0,0,0.0,0,0.0
9513-DXHDA,Male,0,0,0,27,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,0,Electronic check,81.7,2212.55,0,2-4 Years,81.9462962962963,5,0,0,0,0,0.0,1,0.06119951040391677
2640-PMGFL,Male,0,0,1,27,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,79.5,2180.55,1,2-4 Years,80.76111111111112,2,1,0,1,1,0.0,1,0.025157232704402517
3801-HMYNL,Male,0,1,1,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Mailed check,89.15,89.15,1,0-1 Year,89.15,2,1,0,1,1,0.0,0,0.02243409983174425
0516-QREYC,Female,1,0,0,24,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.3,459.95,0,1-2 Years,19.164583333333333,0,1,0,0,0,20.3,1,0.0
9685-WKZGT,Male,1,0,0,14,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.95,1036.75,1,1-2 Years,74.05357142857143,1,1,0,1,0,74.95,0,0.0133422281521014
6022-UGGSO,Female,1,0,0,32,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.4,2276.95,1,2-4 Years,71.1546875,1,1,0,1,0,74.4,1,0.013440860215053762
8084-OIVBS,Female,0,0,0,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.0,211.95,0,0-1 Year,19.268181818181816,0,0,0,0,0,0.0,0,0.0
8896-BQTTI,Male,0,0,0,1,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,25.0,25.0,0,0-1 Year,25.0,1,1,0,0,0,0.0,0,0.04
3865-QBWSJ,Male,1,0,1,38,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,80.45,3162.65,0,2-4 Years,83.22763157894737,2,1,0,1,1,80.45,1,0.02486016159105034
3352-RICWQ,Female,0,1,1,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.75,210.65,0,0-1 Year,23.405555555555555,0,0,0,0,1,0.0,0,0.0
2160-GPFXD,Male,0,1,1,54,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,1,Credit card (automatic),65.65,3566.7,0,4-6 Years,66.05,4,0,1,0,1,0.0,1,0.06092916984006092
2065-MMKGR,Female,0,0,0,29,1,Yes,DSL,No,No,No,No,Yes,Yes,One year,1,Credit card (automatic),71.0,2080.1,0,2-4 Years,71.72758620689655,3,0,1,0,0,0.0,1,0.04225352112676056
5857-TYBCJ,Male,1,1,0,44,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,89.2,4040.2,0,2-4 Years,91.82272727272726,3,1,0,1,1,89.2,1,0.033632286995515695
1498-NHTLT,Male,0,1,1,59,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,86.75,5186.0,0,4-6 Years,87.89830508474576,6,0,0,0,1,0.0,1,0.069164265129683
4484-CGXFK,Female,0,0,0,3,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,55.3,196.15,1,0-1 Year,65.38333333333334,1,1,0,0,0,0.0,0,0.018083182640144666
1402-PTHGN,Female,0,1,1,18,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,1,Mailed check,61.5,1087.45,0,1-2 Years,60.41388888888889,3,0,0,0,1,0.0,0,0.04878048780487805
4176-RELJR,Male,1,0,0,67,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.1,1672.15,0,4-6 Years,24.957462686567165,1,0,1,0,0,25.1,1,0.0398406374501992
6214-EDAKZ,Female,0,1,1,22,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,55.15,1206.05,1,1-2 Years,54.82045454545455,2,1,0,0,1,0.0,0,0.03626473254759746
5199-FPUSP,Male,0,0,1,33,0,No phone service,DSL,Yes,No,No,Yes,No,No,One year,0,Credit card (automatic),34.05,1113.95,0,2-4 Years,33.75606060606061,2,0,1,0,1,0.0,1,0.05873715124816447
6377-KSLXC,Male,0,0,0,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.95,107.05,0,0-1 Year,21.41,0,1,0,0,0,0.0,0,0.0
1796-JANOW,Female,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.95,38.15,0,0-1 Year,19.075,0,1,0,0,0,0.0,0,0.0
0238-WHBIQ,Male,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),89.7,6339.3,0,4-6 Years,88.04583333333333,7,0,1,0,1,0.0,1,0.07803790412486064
8735-NBLWT,Male,0,0,1,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.4,184.1,0,0-1 Year,20.45555555555556,0,1,0,0,1,0.0,0,0.0
6651-RLGGM,Male,0,1,1,67,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,26.3,1688.9,0,4-6 Years,25.207462686567165,1,0,0,0,1,0.0,1,0.03802281368821293
6127-ISGTU,Female,0,1,0,16,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,84.95,1378.25,1,1-2 Years,86.140625,2,1,0,1,1,0.0,0,0.023543260741612712
1614-JBEBI,Female,0,0,0,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.7,137.6,0,0-1 Year,17.2,0,1,0,0,0,0.0,0,0.0
8740-XLHDR,Male,0,0,0,5,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,1,Mailed check,43.25,219.0,1,0-1 Year,43.8,4,1,0,0,0,0.0,0,0.09248554913294797
1208-DNHLN,Male,0,1,1,23,1,Yes,DSL,No,No,No,No,No,No,One year,1,Credit card (automatic),48.35,1067.15,1,1-2 Years,46.39782608695653,1,0,1,0,1,0.0,0,0.020682523267838676
1761-AEZZR,Male,0,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.55,79.55,1,0-1 Year,79.55,1,1,0,1,0,0.0,0,0.01257071024512885
3923-CSIHK,Female,1,1,0,50,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,71.05,3444.85,1,4-6 Years,68.89699999999999,0,1,0,1,1,71.05,1,0.0
5696-EXCYS,Male,0,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.45,369.05,0,1-2 Years,21.708823529411767,0,0,1,0,0,0.0,0,0.0
5795-KTGUD,Female,0,1,0,68,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),110.8,7553.6,0,4-6 Years,111.08235294117648,6,0,1,1,1,0.0,1,0.05415162454873646
7120-RFMVS,Male,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,84.5,84.5,1,0-1 Year,84.5,2,1,0,1,0,0.0,0,0.023668639053254437
7924-GJZFI,Female,1,1,0,25,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.3,1813.1,0,2-4 Years,72.524,0,1,0,1,1,69.3,1,0.0
4702-HDRKD,Male,0,0,0,67,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,1,Bank transfer (automatic),49.35,3321.35,0,4-6 Years,49.57238805970149,4,0,1,0,0,0.0,1,0.08105369807497467
8512-WIWYV,Male,0,0,0,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.35,707.5,0,2-4 Years,22.109375,0,0,1,0,0,0.0,1,0.0
5897-ZYEKH,Female,1,1,0,67,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,1,Electronic check,105.6,7112.15,0,4-6 Years,106.15149253731344,5,0,0,1,1,105.6,1,0.04734848484848485
5456-ITGIC,Male,1,1,0,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),64.45,4641.1,0,4-6 Years,64.45972222222223,6,0,1,0,1,64.45,1,0.09309542280837858
7317-GGVPB,Male,0,1,0,71,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),108.6,7690.9,1,4-6 Years,108.3225352112676,6,0,1,1,1,0.0,1,0.05524861878453039
1406-PUQVY,Male,0,0,1,1,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,49.9,49.9,0,0-1 Year,49.9,1,1,0,0,1,0.0,0,0.02004008016032064
1322-AGOQM,Male,0,0,0,46,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),30.3,1380.1,1,2-4 Years,30.002173913043475,1,1,1,0,0,0.0,1,0.033003300330033
3677-IYRBF,Female,1,0,0,2,0,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,30.4,78.65,1,0-1 Year,39.325,1,1,0,0,0,30.4,0,0.03289473684210526
5692-FPTAH,Female,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.4,45.4,1,0-1 Year,45.4,0,1,0,0,0,0.0,0,0.0
9114-AAFQH,Female,0,1,0,48,1,No,DSL,No,Yes,Yes,No,No,Yes,One year,1,Electronic check,65.65,3094.65,0,2-4 Years,64.471875,3,0,0,0,1,0.0,1,0.04569687738004569
8715-KKTFG,Female,0,1,0,61,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),103.3,6518.35,0,4-6 Years,106.85819672131149,5,0,1,1,1,0.0,1,0.0484027105517909
1550-LOAHA,Female,0,1,0,32,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,0,Bank transfer (automatic),84.15,2585.95,1,2-4 Years,80.8109375,2,1,1,1,1,0.0,1,0.023767082590612002
1728-BQDMA,Female,0,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,44.45,82.7,0,0-1 Year,41.35,0,1,0,0,0,0.0,0,0.0
0268-QKIWO,Female,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.75,58.85,1,0-1 Year,19.616666666666667,0,1,0,0,0,0.0,0,0.0
0876-WDUUZ,Female,0,0,0,5,1,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,1,Credit card (automatic),85.4,425.9,1,0-1 Year,85.17999999999999,2,1,1,1,0,0.0,0,0.023419203747072598
5117-ZSMHQ,Female,0,1,1,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),89.9,6342.7,0,4-6 Years,89.33380281690141,7,0,1,0,1,0.0,1,0.0778642936596218
5151-HQRDG,Male,0,1,0,37,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,55.05,2030.75,0,2-4 Years,54.88513513513514,2,1,0,0,1,0.0,1,0.03633060853769301
0960-HUWBM,Male,0,1,1,65,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),104.1,6700.05,0,4-6 Years,103.07769230769232,5,0,1,1,1,0.0,1,0.04803073967339097
6465-GSRCL,Female,0,0,1,67,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),106.6,7244.7,0,4-6 Years,108.12985074626866,5,0,1,1,1,0.0,1,0.04690431519699813
0617-FHSGK,Male,0,0,1,49,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),75.2,3678.3,1,4-6 Years,75.06734693877551,1,1,1,1,1,0.0,1,0.013297872340425532
0263-FJTQO,Male,0,1,1,50,1,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,1,Credit card (automatic),70.5,3486.65,0,4-6 Years,69.733,4,0,1,0,1,0.0,1,0.05673758865248227
7319-ZNRTR,Male,0,1,1,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,19.6,411.15,0,2-4 Years,16.445999999999998,0,0,0,0,1,0.0,1,0.0
2858-MOFSQ,Female,0,0,1,17,1,Yes,DSL,No,No,Yes,No,No,No,One year,1,Mailed check,55.85,937.5,1,1-2 Years,55.14705882352941,2,0,0,0,1,0.0,0,0.03581020590868397
7503-EPSZW,Female,0,1,1,64,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.05,1559.15,0,4-6 Years,24.36171875,1,0,0,0,1,0.0,1,0.041580041580041575
7089-XXAYG,Male,0,1,0,25,0,No phone service,DSL,No,No,Yes,No,Yes,No,One year,1,Credit card (automatic),38.1,970.4,0,2-4 Years,38.816,2,0,1,0,1,0.0,1,0.05249343832020997
8118-LSUEL,Male,1,0,0,23,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,106.4,2483.5,1,1-2 Years,107.97826086956522,5,1,0,1,0,106.4,0,0.046992481203007516
8070-AAWZP,Male,1,1,0,24,0,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,0,Mailed check,34.25,828.2,0,1-2 Years,34.50833333333333,2,1,0,0,1,34.25,1,0.058394160583941604
1666-JXLKU,Female,0,0,0,37,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.05,3810.55,0,2-4 Years,102.98783783783784,4,1,0,1,0,0.0,1,0.0399800099950025
7855-DIWPO,Female,0,0,0,21,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,68.65,1493.2,0,1-2 Years,71.1047619047619,0,1,0,1,0,0.0,0,0.0
5133-POWUA,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.8,45.8,0,0-1 Year,45.8,0,1,0,0,0,0.0,0,0.0
5652-MSDEY,Female,0,0,0,10,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,75.75,777.3,0,0-1 Year,77.72999999999999,1,1,0,1,0,0.0,0,0.013201320132013201
7005-CCBKV,Male,0,0,0,6,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,84.4,556.35,1,0-1 Year,92.725,2,1,0,1,0,0.0,0,0.023696682464454975
1810-BOHSY,Male,0,1,0,51,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,1,Credit card (automatic),96.4,4911.05,0,4-6 Years,96.29509803921567,4,0,1,1,1,0.0,1,0.04149377593360996
1784-BXEFA,Female,0,0,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.55,187.35,0,0-1 Year,18.735,0,1,0,0,0,0.0,0,0.0
7351-MHQVU,Female,0,0,0,6,0,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,0,Credit card (automatic),50.95,307.6,0,0-1 Year,51.26666666666667,4,1,1,0,0,0.0,0,0.07850834151128556
9224-VTYID,Male,0,1,1,47,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Mailed check,90.5,4318.35,0,2-4 Years,91.87978723404257,7,0,0,0,1,0.0,1,0.07734806629834254
9500-IWPXQ,Female,0,1,1,61,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,1,Electronic check,79.4,4820.55,0,4-6 Years,79.02540983606558,6,0,0,0,1,0.0,1,0.07556675062972291
5762-TJXGK,Female,0,0,0,52,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),58.75,3038.55,0,4-6 Years,58.43365384615385,5,0,1,0,0,0.0,1,0.0851063829787234
4504-YOULA,Female,0,1,1,35,1,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),59.45,2136.9,0,2-4 Years,61.05428571428572,3,1,1,0,1,0.0,1,0.050462573591253154
5569-IDSEY,Male,0,1,0,71,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),105.7,7472.15,0,4-6 Years,105.24154929577465,5,0,1,1,1,0.0,1,0.04730368968779565
4250-FDVOU,Female,0,0,0,6,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Electronic check,56.25,389.1,1,0-1 Year,64.85000000000001,2,1,0,0,0,0.0,0,0.035555555555555556
7284-ZZLOH,Male,0,1,0,45,1,No,DSL,Yes,No,Yes,No,No,No,Two year,0,Credit card (automatic),53.3,2296.25,0,2-4 Years,51.02777777777778,2,0,1,0,1,0.0,1,0.0375234521575985
5277-ZLOOR,Female,1,0,0,2,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,85.55,187.45,1,0-1 Year,93.725,2,1,0,1,0,85.55,0,0.023378141437755698
2141-RRYGO,Female,0,0,0,4,1,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),68.65,261.25,1,0-1 Year,65.3125,3,1,1,0,0,0.0,0,0.043699927166788055
1777-JYQPJ,Male,0,0,0,2,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,24.3,38.45,0,0-1 Year,19.225,0,1,0,0,0,0.0,0,0.0
6376-GAHQE,Male,0,0,0,4,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,77.85,299.2,1,0-1 Year,74.8,1,1,0,1,0,0.0,0,0.012845215157353887
3401-URHDA,Male,0,0,0,51,1,Yes,DSL,Yes,No,No,Yes,No,No,One year,0,Credit card (automatic),59.9,3043.6,0,4-6 Years,59.67843137254902,3,0,1,0,0,0.0,1,0.05008347245409015
1599-EAHXY,Male,0,1,1,60,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),23.95,1506.4,0,4-6 Years,25.10666666666667,1,0,1,0,1,0.0,1,0.04175365344467641
8631-XVRZL,Male,0,0,0,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.15,163.7,0,0-1 Year,18.188888888888886,0,0,0,0,0,0.0,0,0.0
5052-PNLOS,Male,0,0,0,3,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),105.35,323.25,1,0-1 Year,107.75,5,1,1,1,0,0.0,0,0.0474608448030375
3853-LYGAM,Male,0,0,0,17,1,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),95.65,1640.0,0,1-2 Years,96.47058823529412,4,1,1,1,0,0.0,0,0.04181913225300575
6979-ZNSFF,Female,0,0,0,8,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,87.05,762.1,1,0-1 Year,95.2625,2,1,0,1,0,0.0,0,0.022975301550832855
5751-USDBL,Male,0,1,1,46,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Mailed check,81.0,3846.35,0,2-4 Years,83.61630434782609,5,0,0,0,1,0.0,1,0.06172839506172839
5680-LQOGP,Female,0,0,0,68,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),82.45,5646.6,0,4-6 Years,83.03823529411765,6,0,1,0,0,0.0,1,0.07277137659187385
2386-LAHRK,Male,0,0,0,1,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,53.5,53.5,1,0-1 Year,53.5,1,1,0,0,0,0.0,0,0.018691588785046728
8189-DUKMV,Female,0,1,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.5,79.05,0,0-1 Year,19.7625,0,0,1,0,1,0.0,0,0.0
6032-IGALN,Female,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,25.1,25.1,1,0-1 Year,25.1,0,1,0,0,0,0.0,0,0.0
9931-DCEZH,Male,0,0,1,28,1,No,DSL,No,Yes,No,Yes,No,No,One year,1,Credit card (automatic),54.4,1516.6,0,2-4 Years,54.16428571428571,2,0,1,0,1,0.0,1,0.03676470588235294
1898-JSNDC,Female,0,0,0,39,1,No,DSL,No,Yes,No,No,Yes,No,One year,1,Credit card (automatic),58.6,2224.5,0,2-4 Years,57.03846153846154,2,0,1,0,0,0.0,1,0.034129692832764506
0315-LVCRK,Male,0,0,0,11,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,84.8,888.75,0,0-1 Year,80.79545454545455,2,1,0,1,0,0.0,0,0.02358490566037736
3911-RSNHI,Female,0,1,0,71,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),61.4,4310.35,0,4-6 Years,60.70915492957747,5,0,1,0,1,0.0,1,0.08143322475570033
2410-CIYFZ,Male,0,0,1,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.4,42.9,0,0-1 Year,21.45,0,1,0,0,1,0.0,0,0.0
4248-HCETZ,Male,1,1,0,30,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Mailed check,79.65,2365.15,1,2-4 Years,78.83833333333334,2,1,0,1,1,79.65,1,0.025109855618330193
5505-OVWQW,Female,0,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.15,353.65,0,1-2 Years,20.802941176470583,0,0,0,0,0,0.0,0,0.0
7271-AJDTL,Female,0,1,0,55,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),94.45,5073.1,0,4-6 Years,92.23818181818184,4,1,1,1,1,0.0,1,0.04235044997353097
1867-TJHTS,Female,0,0,0,58,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),79.8,4526.85,0,4-6 Years,78.0491379310345,2,1,1,1,0,0.0,1,0.025062656641604012
0516-WJVXC,Female,0,0,0,5,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Electronic check,54.2,308.25,1,0-1 Year,61.65,2,1,0,0,0,0.0,0,0.03690036900369004
9174-FKWZE,Female,1,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,19.45,19.45,1,0-1 Year,19.45,0,1,0,0,0,19.45,0,0.0
6860-YRJZP,Male,1,0,0,9,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.05,678.45,0,0-1 Year,75.38333333333334,1,1,0,1,0,74.05,0,0.013504388926401082
4429-WYGFR,Male,0,0,0,26,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),49.15,1237.3,0,2-4 Years,47.58846153846154,1,1,1,0,0,0.0,1,0.02034587995930824
2817-LVCPP,Female,0,0,0,50,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.4,1023.95,0,4-6 Years,20.479,0,0,1,0,0,0.0,1,0.0
5038-ETMLM,Female,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),113.65,8182.75,0,4-6 Years,113.64930555555556,7,0,1,1,1,0.0,1,0.06159260888693357
5056-FIMPT,Female,0,0,1,43,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),106.0,4532.3,0,2-4 Years,105.40232558139536,5,0,1,1,1,0.0,1,0.04716981132075472
4521-WFJAI,Male,0,0,0,56,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),25.95,1444.05,0,4-6 Years,25.786607142857143,1,0,1,0,0,0.0,1,0.03853564547206166
6569-KTMDU,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.1,19.1,0,0-1 Year,19.1,0,1,0,0,0,0.0,0,0.0
8809-RIHDD,Male,0,1,1,72,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Electronic check,103.4,7372.65,1,4-6 Years,102.39791666666666,5,0,0,1,1,0.0,1,0.048355899419729204
8809-XKHMD,Male,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,1,Bank transfer (automatic),100.55,7325.1,0,4-6 Years,101.7375,5,0,1,1,1,0.0,1,0.04972650422675286
0396-YCHWO,Male,0,1,0,36,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.4,3474.2,0,2-4 Years,96.50555555555556,3,1,0,1,1,0.0,1,0.031446540880503145
0867-LDTTC,Male,0,0,0,5,1,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),75.15,392.65,0,0-1 Year,78.53,4,1,1,0,0,0.0,0,0.05322687957418496
4822-NGOCH,Female,0,0,0,13,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,84.45,1058.6,1,1-2 Years,81.43076923076923,3,1,0,1,0,0.0,0,0.035523978685612786
9391-DXGGG,Female,1,0,0,44,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,0,Credit card (automatic),89.15,3990.75,0,2-4 Years,90.69886363636364,3,0,1,1,0,89.15,1,0.03365114974761638
9844-FELAJ,Female,1,1,1,70,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,107.9,7475.85,0,4-6 Years,106.79785714285715,6,0,0,1,1,107.9,1,0.05560704355885079
2122-SZZZD,Male,0,0,0,44,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.5,835.5,0,2-4 Years,18.988636363636363,0,0,1,0,0,0.0,1,0.0
5307-DZCVC,Female,1,1,0,32,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),85.95,2628.6,1,2-4 Years,82.14375,2,1,1,1,1,85.95,1,0.02326934264107039
3148-AOIQT,Female,0,1,0,69,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),24.95,1718.35,0,4-6 Years,24.903623188405795,1,0,1,0,1,0.0,1,0.04008016032064128
8679-JOEVF,Female,1,0,0,16,1,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,0,Electronic check,59.4,1023.9,1,1-2 Years,63.99375,2,1,0,0,0,59.4,0,0.03367003367003367
8395-ETZKQ,Male,1,1,1,68,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.5,1193.55,0,4-6 Years,17.55220588235294,0,0,1,0,1,19.5,1,0.0
